15:52:15.126,7732788,1037.1761000,2.4341116
15:52:15.126,7764788,1037.0228000,2.5736969
15:52:15.164,7796792,1036.4705000,2.6385024
15:52:15.197,7828788,1035.2661000,2.5856557
15:52:15.234,7860796,1035.8999000,2.6368694
15:52:15.271,7892816,1034.5565000,2.3923352
15:52:15.304,7924820,1032.3462000,2.0739188
15:52:15.337,7956828,1038.4983000,2.2331331
15:52:15.373,7988836,1036.4426000,2.2364798
15:52:15.411,8020836,1037.0034000,2.2070191
15:52:15.448,8052824,1039.2090000,2.4107680
15:52:15.448,8084832,1039.4541000,2.5535116
15:52:15.486,8116832,1039.5919000,2.3832304
15:52:15.521,8148832,1035.9653000,2.3191478
15:52:15.558,8180836,1036.4778000,2.4757946
15:52:15.592,8212852,1037.6033000,2.1578376
15:52:15.628,8244860,1036.8071000,2.1029191
15:52:15.665,8276860,1039.9147000,2.4332507
15:52:15.702,8308860,1035.5171000,2.0875144
15:52:15.702,8340860,1037.2266000,2.2302117
15:52:15.738,8372852,1036.0200000,2.5138710
15:52:15.771,8404844,1037.2583000,2.5640669
15:52:15.806,8436844,1044.0739000,2.4416685
15:52:15.844,8468852,1040.3721000,2.6385024
15:52:15.880,8500848,1035.6166000,2.4697919
15:52:15.917,8532856,1034.2672000,2.1673524
15:52:15.955,8564856,1038.0435000,2.1566639
15:52:15.988,8596864,1031.9722000,2.3002341
15:52:16.022,8628852,1035.7587000,2.2772176
15:52:16.056,8660856,1036.7454000,2.3280656
15:52:16.056,8692860,1038.4811000,2.1995163
15:52:16.094,8724868,1039.7356000,2.2458687
15:52:16.127,8756880,1043.4763000,2.5156765
15:52:16.164,8788888,1038.0193000,2.3717234
15:52:16.201,8820880,1040.8271000,2.2663412
15:52:16.238,8852880,1040.4412000,2.2426915
15:52:16.275,8884876,1037.9930000,2.4871593
15:52:16.312,8916884,1038.0251000,2.2559927
15:52:16.345,8948884,1039.0789000,2.2199440
15:52:16.345,8980892,1035.8726000,2.2570760
15:52:16.382,9012892,1034.0302000,2.1725562
15:52:16.420,9044880,1036.5774000,2.0599506
15:52:16.458,9076888,1041.4603000,2.2579658
15:52:16.494,9108892,1039.3549000,2.1598597
15:52:16.532,9140900,1039.2115000,2.3867936
15:52:16.567,9172900,1042.7548000,2.4941702
15:52:16.567,9204900,1039.6263000,2.5496793
15:52:16.602,9236912,1036.1008000,2.2669575
15:52:16.635,9268912,1035.8380000,2.1782155
15:52:16.672,9300912,1036.4110000,2.2206256
15:52:16.705,9332908,1035.2858000,2.4119265
15:52:16.742,9364912,1037.5131000,2.1502714
15:52:16.779,9396904,1037.5392000,2.3951683
15:52:16.817,9428908,1039.5750000,2.3375101
15:52:16.852,9460908,1039.1874000,2.0870125
15:52:16.888,9492912,1039.0995000,2.2900770
15:52:16.888,9524916,1033.4730000,2.5261130
15:52:16.925,9556904,1037.5835000,2.6011312
15:52:16.962,9588892,1035.1705000,2.3300900
15:52:17.000,9620888,1034.9857000,2.5022669
15:52:17.033,9652892,1035.5042000,2.1803923
15:52:17.071,9684884,1031.4399000,2.2371955
15:52:17.106,9716892,1035.5905000,2.3668466
15:52:17.141,9748904,1035.7670000,2.1578918
15:52:17.175,9780916,1038.0966000,2.1527064
15:52:17.208,9812916,1038.7361000,2.3196120
15:52:17.208,9844916,1038.1805000,2.4889255
15:52:17.241,9876920,1037.4392000,2.4237111
15:52:17.275,9908912,1040.2554000,2.3598766
15:52:17.309,9940916,1035.3833000,2.4308453
15:52:17.343,9972916,1034.7859000,2.2964604
15:52:17.380,10004920,1035.5437000,2.3836701
15:52:17.417,10036936,1039.5409000,2.1999793
15:52:17.455,10068972,1037.8451000,2.1457596
15:52:17.488,10101000,1038.6176000,2.2032049
15:52:17.526,10133020,1035.5537000,2.4494278
15:52:17.561,10165048,1039.3981000,2.1742704
15:52:17.595,10197072,1042.2590000,2.6563663
15:52:17.595,10229100,1038.3037000,2.3891337
15:52:17.631,10261128,1035.4391000,2.6957793
15:52:17.667,10293156,1033.7433000,2.3432801
15:52:17.703,10325176,1033.3280000,2.4806330
15:52:17.740,10357192,1034.4766000,2.1688290
15:52:17.777,10389224,1038.3063000,2.3170509
15:52:17.813,10421240,1035.7379000,2.2346053
15:52:17.850,10453268,1036.4641000,2.3027756
15:52:17.850,10485300,1036.6085000,2.2356341
15:52:17.884,10517324,1040.2688000,2.2729068
15:52:17.921,10549352,1037.3804000,2.4635267
15:52:17.957,10581380,1039.3840000,2.5370347
15:52:17.995,10613400,1038.2078000,2.5344524
15:52:18.031,10645424,1036.7180000,2.3542461
15:52:18.066,10677440,1036.3510000,2.4004481
15:52:18.100,10709468,1032.9901000,2.4224138
15:52:18.135,10741488,1036.0161000,2.1314704
15:52:18.171,10773500,1038.5858000,1.9857541
15:52:18.171,10805520,1039.0710000,2.1742837
15:52:18.207,10837552,1038.5044000,2.3968809
15:52:18.244,10869580,1039.9424000,2.5084934
15:52:18.277,10901600,1040.6814000,2.3941593
15:52:18.311,10933628,1037.6559000,2.5663927
15:52:18.347,10965660,1041.6021000,2.3476851
15:52:18.384,10997672,1035.0540000,2.3682482
15:52:18.420,11029696,1037.2035000,2.3921893
15:52:18.453,11061724,1035.6455000,2.3965895
15:52:18.488,11093752,1037.3390000,2.0672562
15:52:18.488,11125784,1034.2605000,2.3651123
15:52:18.523,11157792,1042.8530000,2.1227000
15:52:18.557,11189820,1035.9308000,2.4064541
15:52:18.591,11221840,1040.7323000,2.5718644
15:52:18.626,11253868,1041.9805000,2.3111022
15:52:18.664,11285896,1041.6135000,2.3291030
15:52:18.701,11317912,1039.0601000,2.4987752
15:52:18.735,11349936,1032.8793000,2.2939496
15:52:18.772,11381972,1035.1989000,2.1734805
15:52:18.809,11414000,1034.4951000,2.0371625
15:52:18.845,11446024,1038.3087000,2.4593883
15:52:18.845,11478052,1036.7018000,2.2036276
15:52:18.883,11510068,1036.4716000,2.3157821
15:52:18.921,11542100,1037.1720000,2.3893285
15:52:18.959,11574128,1040.1351000,2.3092504
15:52:18.993,11606140,1037.0775000,2.1604257
15:52:19.027,11638176,1038.9308000,2.2354255
15:52:19.063,11670200,1035.0791000,2.2770643
15:52:19.101,11702224,1036.5240000,2.3894625
15:52:19.101,11734244,1036.9642000,2.3564579
15:52:19.138,11766276,1043.6121000,2.5567465
15:52:19.176,11798296,1035.4635000,2.0179279
15:52:19.212,11830320,1037.3014000,2.3741274
15:52:19.247,11862336,1036.7917000,2.4717708
15:52:19.284,11894372,1038.2850000,2.2754278
15:52:19.322,11926400,1039.0061000,1.9960747
15:52:19.359,11958408,1036.3420000,2.2391591
15:52:19.359,11990428,1038.5469000,1.9746577
15:52:19.393,12022452,1037.6277000,2.3197627
15:52:19.430,12054480,1036.9613000,2.3966258
15:52:19.467,12086504,1037.3662000,2.4238431
15:52:19.502,12118524,1038.8171000,2.4912164
15:52:19.536,12150540,1035.0137000,2.4535592
15:52:19.569,12182564,1035.4496000,2.3776920
15:52:19.606,12214592,1036.9061000,2.4873347
15:52:19.643,12246620,1036.8704000,2.1535580
15:52:19.643,12278640,1037.2629000,2.2649667
15:52:19.678,12310668,1034.6643000,2.2075861
15:52:19.714,12342704,1035.7363000,2.2248158
15:52:19.751,12374724,1037.3816000,2.3995023
15:52:19.787,12406748,1035.3690000,2.1631453
15:52:19.825,12438764,1036.0020000,2.6422942
15:52:19.863,12470780,1042.6025000,2.2530754
15:52:19.900,12502796,1035.3926000,2.4095361
15:52:19.938,12534812,1034.3743000,2.6528580
15:52:19.938,12566836,1036.8414000,2.3249757
15:52:19.973,12598868,1041.3303000,2.3268278
15:52:20.010,12630888,1035.2284000,2.3740661
15:52:20.046,12662908,1041.1814000,2.2804234
15:52:20.083,12694936,1041.3514000,2.0686073
15:52:20.119,12726956,1042.9739000,2.1859381
15:52:20.157,12758988,1038.5203000,2.3072958
15:52:20.157,12791012,1040.5806000,2.3232100
15:52:20.195,12823028,1041.9786000,2.2780099
15:52:20.233,12855056,1034.5961000,2.2634242
15:52:20.268,12887072,1039.3611000,2.2180555
15:52:20.305,12919092,1036.6377000,2.1335721
15:52:20.338,12951124,1036.0898000,2.6143119
15:52:20.372,12983144,1039.4126000,2.3480444
15:52:20.405,13015164,1035.1758000,2.3291781
15:52:20.439,13047200,1032.4171000,2.3115554
15:52:20.476,13079212,1037.4498000,2.3874640
15:52:20.514,13111244,1036.8958000,2.4483106
15:52:20.514,13143272,1035.8893000,2.4679058
15:52:20.551,13175312,1034.9017000,2.3421869
15:52:20.588,13207336,1038.6759000,2.2678430
15:52:20.625,13239368,1039.6763000,2.3481066
15:52:20.662,13271396,1034.0734000,2.1501091
15:52:20.700,13303416,1034.2029000,2.2442744
15:52:20.700,13335428,1038.0209000,2.3095024
15:52:20.736,13367440,1037.3729000,2.2887802
15:52:20.774,13399476,1036.5563000,2.3266649
15:52:20.810,13431500,1039.8975000,2.4069622
15:52:20.847,13463528,1037.9462000,2.5394311
15:52:20.884,13495552,1036.5378000,2.3927245
15:52:20.921,13527576,1033.0278000,2.2407832
15:52:20.956,13559592,1037.2854000,2.4608791
15:52:20.992,13591624,1036.4131000,2.4429555
15:52:20.992,13623656,1031.5502000,2.1704791
15:52:21.027,13655676,1036.8358000,2.1166310
15:52:21.060,13687696,1040.8307000,1.8627913
15:52:21.098,13719700,1039.5131000,2.3066905
15:52:21.134,13751732,1040.7911000,2.2952943
15:52:21.168,13783752,1042.0248000,2.2163754
15:52:21.206,13815768,1037.2881000,2.6659467
15:52:21.243,13847796,1039.4016000,2.5548449
15:52:21.280,13879824,1035.6533000,2.4561200
15:52:21.280,13911840,1034.9063000,2.5250645
15:52:21.317,13943868,1031.0717000,2.0641849
15:52:21.353,13975904,1034.3491000,2.0378053
15:52:21.390,14007928,1038.3710000,2.0190094
15:52:21.425,14039952,1038.0994000,2.1796312
15:52:21.463,14071980,1039.3866000,2.0793424
15:52:21.500,14104020,1041.9888000,2.3774960
15:52:21.534,14136060,1037.7197000,2.3805423
15:52:21.571,14168084,1036.8329000,2.5394197
15:52:21.571,14200116,1036.2178000,2.2910552
15:52:21.605,14232140,1043.2173000,2.4069378
15:52:21.640,14264160,1034.7605000,2.4108284
15:52:21.674,14296176,1038.9344000,2.5992172
15:52:21.709,14328216,1034.9991000,2.0658762
15:52:21.743,14360248,1039.2463000,2.2144310
15:52:21.779,14392264,1037.2028000,2.4008846
15:52:21.813,14424280,1036.2257000,2.3290155
15:52:21.851,14456312,1037.7991000,2.3897061
15:52:21.884,14488340,1037.8444000,2.4189031
15:52:21.919,14520368,1036.3917000,2.4856610
15:52:21.954,14552392,1034.7505000,2.6225259
15:52:21.954,14584416,1038.3645000,2.4254875
15:52:21.992,14616444,1038.4053000,2.4552076
15:52:22.026,14648468,1038.5029000,2.4405477
15:52:22.062,14680504,1033.5946000,2.0062406
15:52:22.098,14712516,1040.4441000,2.1411974
15:52:22.135,14744532,1038.0250000,2.1597791
15:52:22.171,14776552,1039.4478000,2.3783774
15:52:22.209,14808592,1039.6195000,2.2626913
15:52:22.209,14840620,1041.1763000,2.4423597
15:52:22.245,14872644,1039.4407000,2.4302347
15:52:22.283,14904668,1036.1350000,2.5309014
15:52:22.320,14936680,1034.0315000,2.1139343
15:52:22.353,14968696,1033.2535000,2.1817000
15:52:22.391,15000728,1034.2427000,2.1821401
15:52:22.426,15032744,1039.1842000,2.1543686
15:52:22.462,15064768,1038.6949000,2.1760099
15:52:22.499,15096800,1037.4808000,2.5357265
15:52:22.499,15128820,1041.0027000,2.2294157
15:52:22.536,15160844,1035.8710000,2.2730346
15:52:22.573,15192868,1030.5189000,2.4913566
15:52:22.606,15224896,1036.3074000,2.5438740
15:52:22.644,15256920,1033.8988000,2.1900218
15:52:22.679,15288948,1038.8940000,2.1177995
15:52:22.717,15320976,1033.6904000,2.0024509
15:52:22.752,15352984,1037.8503000,2.1636565
15:52:22.752,15385016,1040.7126000,2.2387431
15:52:22.789,15417036,1039.2097000,2.4638338
15:52:22.824,15449064,1035.9539000,2.3436651
15:52:22.861,15481088,1036.4460000,2.5976939
15:52:22.896,15513124,1037.4324000,2.4154234
15:52:22.934,15545140,1039.1361000,2.3492341
15:52:22.971,15577160,1036.4299000,2.4397488
15:52:23.008,15609196,1034.3258000,2.2794659
15:52:23.042,15641228,1033.2518000,2.2833824
15:52:23.075,15673248,1037.6870000,2.2219622
15:52:23.075,15705272,1036.2383000,2.1861777
15:52:23.108,15737304,1038.4651000,2.2406142
15:52:23.142,15769324,1037.3014000,2.1037493
15:52:23.176,15801340,1038.3274000,2.3006516
15:52:23.209,15833364,1040.3127000,2.5490286
15:52:23.243,15865384,1039.5802000,2.6142228
15:52:23.278,15897404,1032.6802000,2.4844899
15:52:23.315,15929432,1038.2301000,2.1431675
15:52:23.349,15961456,1035.1527000,2.2626398
15:52:23.384,15993484,1033.8340000,2.1774137
15:52:23.420,16025512,1037.2679000,2.2895558
15:52:23.457,16057540,1038.1586000,2.1281087
15:52:23.457,16089564,1035.7671000,2.3099558
15:52:23.495,16121596,1041.8361000,2.3536899
15:52:23.529,16153620,1040.8757000,2.2183833
15:52:23.565,16185644,1033.9410000,2.4399872
15:52:23.601,16217680,1039.1891000,2.1729984
15:52:23.636,16249712,1037.9935000,2.5632155
15:52:23.672,16281736,1036.2543000,2.2421856
15:52:23.711,16313760,1035.0813000,2.4868550
15:52:23.748,16345776,1035.6074000,2.2343969
15:52:23.748,16377800,1034.3247000,2.2077971
15:52:23.783,16409824,1038.9010000,2.1575141
15:52:23.819,16441848,1034.5570000,2.4287610
15:52:23.855,16473864,1037.1047000,2.1434798
15:52:23.889,16505888,1039.0889000,1.9755418
15:52:23.926,16537904,1039.6604000,2.3109007
15:52:23.964,16569936,1038.4663000,2.2785850
15:52:24.000,16601972,1036.5182000,2.4358447
15:52:24.034,16633992,1036.5370000,2.3984590
15:52:24.034,16666036,1035.7271000,2.5095723
15:52:24.069,16698060,1038.6049000,2.3092880
15:52:24.107,16730088,1038.7596000,2.3987987
15:52:24.144,16762132,1034.0356000,2.3512032
15:52:24.180,16794148,1035.4504000,2.2510850
15:52:24.218,16826164,1039.3785000,2.4166038
15:52:24.255,16858188,1036.7148000,2.4341235
15:52:24.292,16890212,1038.8269000,2.1873488
15:52:24.292,16922248,1037.7303000,2.3256016
15:52:24.330,16954264,1030.3972000,2.2628713
15:52:24.368,16986284,1035.9340000,2.4526575
15:52:24.403,17018320,1037.4725000,2.6103013
15:52:24.439,17050332,1034.2230000,2.2544053
15:52:24.472,17082340,1034.2203000,2.4891243
15:52:24.507,17114356,1037.6642000,2.3664041
15:52:24.544,17146384,1034.4962000,2.2644527
15:52:24.577,17178408,1037.5961000,2.1220691
15:52:24.612,17210436,1038.6761000,2.4047968
15:52:24.612,17242472,1039.5378000,2.3975487
15:52:24.648,17274512,1036.0605000,2.6389325
15:52:24.685,17306540,1036.0066000,2.3594079
15:52:24.722,17338556,1031.7401000,2.4490595
15:52:24.756,17370588,1038.5997000,1.9743924
15:52:24.791,17402608,1036.7982000,2.2560055
15:52:24.828,17434640,1041.1669000,2.3834379
15:52:24.864,17466664,1037.6506000,2.3434291
15:52:24.901,17498704,1037.8080000,2.4405837
15:52:24.901,17530736,1038.5646000,2.3208537
15:52:24.937,17562756,1038.3964000,2.0693107
15:52:24.975,17594788,1034.9453000,2.2121694
15:52:25.013,17626812,1040.1865000,2.1930363
15:52:25.049,17658832,1038.9141000,2.3075733
15:52:25.086,17690848,1043.0935000,2.0155034
15:52:25.124,17722868,1034.5272000,2.5636356
15:52:25.124,17754892,1035.2224000,2.4843960
15:52:25.160,17786920,1032.6188000,2.3682849
15:52:25.197,17818944,1037.4011000,2.4913681
15:52:25.234,17850968,1034.2791000,2.0212855
15:52:25.271,17882988,1033.5574000,2.1669359
15:52:25.308,17915016,1036.1621000,2.1148014
15:52:25.342,17947040,1044.4236000,2.1393480
15:52:25.377,17979056,1040.1451000,2.4204428
15:52:25.414,18011068,1043.8500000,2.3216062
15:52:25.451,18043092,1034.1765000,2.7403123
15:52:25.451,18075108,1040.4551000,2.6277921
15:52:25.487,18107128,1029.8347000,2.2531917
15:52:25.523,18139156,1034.1962000,2.4881303
15:52:25.557,18171176,1029.1180000,2.1563265
15:52:25.592,18203208,1034.7001000,1.9034231
15:52:25.626,18235204,1036.1692000,1.8838426
15:52:25.662,18267212,1051.0980000,2.1201756
15:52:25.699,18299232,1034.7749000,2.3895478
15:52:25.735,18331272,1041.1278000,2.4147847
15:52:25.735,18363296,1035.9310000,2.4048209
15:52:25.772,18395312,1038.1465000,2.4932251
15:52:25.808,18427332,1029.1204000,2.6285119
15:52:25.846,18459352,1038.3712000,2.5014410
15:52:25.880,18491364,1033.6129000,2.3992474
15:52:25.917,18523388,1035.6805000,2.0490713
15:52:25.954,18555408,1032.1492000,1.8265988
15:52:25.992,18587420,1036.1334000,2.0386622
15:52:25.992,18619440,1039.3372000,2.0979726
15:52:26.028,18651468,1042.5928000,2.1174285
15:52:26.065,18683496,1036.0128000,2.4523489
15:52:26.100,18715520,1042.1276000,2.5787127
15:52:26.134,18747544,1034.4471000,2.6795363
15:52:26.170,18779580,1036.1563000,2.2349048
15:52:26.204,18811600,1036.8418000,2.2959409
15:52:26.238,18843624,1034.0201000,2.0858407
15:52:26.274,18875640,1028.5756000,1.9551208
15:52:26.309,18907656,1038.8501000,2.1060722
