,timestamp,us,acc,ang,label
1172,52:45.9,38538592,1056.0519,2.6002023,1
1173,52:46.0,38570604,1047.953,1.9881711,1
1174,52:46.0,38602608,1048.4089,2.8464186,1
1175,52:46.0,38634636,1052.9249,2.163347,1
1176,52:46.1,38666664,1049.1361,2.8443933,1
1177,52:46.1,38698692,1043.8534,2.2059772,1
1178,52:46.1,38730712,1018.2891,2.0071108,1
1179,52:46.2,38762720,1017.1932,1.2586882,1
1180,52:46.2,38794732,1006.6456,2.6847231,1
1181,52:46.2,38826760,1012.5572,1.9496797,1
1182,52:46.3,38858776,1039.0671,2.6914682,1
1183,52:46.3,38890800,1047.5211,2.9760704,1
1184,52:46.3,38922840,1061.0059,2.5171337,1
1185,52:46.4,38954852,1062.999,2.155395,1
1186,52:46.4,38986880,1048.679,1.9642692,1
1187,52:46.4,39018908,1061.1493,1.6795936,1
1188,52:46.4,39050920,1046.4471,1.9830997,1
1189,52:46.5,39082932,1038.095,1.5922968,1
1190,52:46.5,39114952,1031.6559,1.2618059,1
1191,52:46.5,39146968,1035.3544,2.471806,1
1192,52:46.6,39178988,1024.2726,2.2592413,1
1193,52:46.6,39211004,1021.907,1.9766464,1
1194,52:46.7,39243024,1027.469,3.1331279,1
1195,52:46.7,39275056,1044.1803,2.5943308,1
1196,52:46.7,39307076,1046.9017,3.4353209,1
1197,52:46.7,39339104,1052.3389,2.0710118,1
1198,52:46.8,39371132,1060.2853,2.354444,1
1199,52:46.8,39403152,1052.1301,2.7424889,1
1200,52:46.8,39435168,1048.9952,2.3561368,1
1201,52:46.9,39467196,1042.0673,2.029376,1
1202,52:46.9,39499220,1022.8524,1.9531846,1
1203,52:47.0,39531232,1028.6907,2.2969925,1
1204,52:47.0,39563272,1016.3412,2.492723,1
1205,52:47.0,39595288,1030.4165,2.2711644,1
1206,52:47.0,39627312,1030.7419,2.4335139,1
1207,52:47.1,39659332,1038.7963,2.5537512,1
1208,52:47.1,39691360,1043.5798,2.2723944,1
1209,52:47.1,39723408,1015.5419,3.0066106,1
1210,52:47.2,39755428,1067.6807,2.9801455,1
1211,52:47.2,39787456,1061.1027,2.8958955,1
1212,52:47.2,39819484,1046.1086,2.248666,1
1213,52:47.3,39851516,1033.4874,2.0177693,1
1214,52:47.3,39883540,1037.9286,2.2867064,1
1215,52:47.3,39915576,1026.6686,2.3297901,1
1216,52:47.3,39947616,1011.042,1.9517089,1
1217,52:47.4,39979628,1023.8375,3.0197275,1
1218,52:47.4,40011652,1046.9067,2.8523531,1
1219,52:47.4,40043676,1053.5509,2.2633727,1
1220,52:47.5,40075704,1057.3929,2.5334873,1
1221,52:47.5,40107732,1044.8623,2.5555851,1
1222,52:47.5,40139756,1045.427,2.7200263,1
1223,52:47.6,40171772,1046.7977,1.7954059,1
1224,52:47.6,40203800,1045.3134,3.0061266,1
1225,52:47.6,40235816,1033.2886,2.5323384,1
1226,52:47.7,40267840,1020.2993,2.0251262,1
1227,52:47.7,40299852,1025.7914,2.7862544,1
1228,52:47.7,40331884,1044.9567,2.4007754,1
1229,52:47.8,40363908,1044.8052,3.0406559,1
1230,52:47.8,40395928,1051.9528,2.2687669,1
1231,52:47.8,40427968,1035.5038,2.2166116,1
1232,52:47.9,40459984,1047.6475,2.7405248,1
1233,52:47.9,40492008,1022.4736,1.4254723,1
1234,52:47.9,40524016,1026.8401,1.4079489,1
1235,52:47.9,40556036,1028.4502,2.0581555,1
1236,52:48.0,40588052,1020.7148,2.688179,1
1237,52:48.0,40620080,1027.6797,2.3257267,1
1238,52:48.1,40652108,1054.5393,2.6139891,1
1239,52:48.1,40684148,1064.7924,2.8087056,1
1240,52:48.1,40716176,1044.8137,2.8540566,1
1241,52:48.2,40748196,1025.9556,3.0752234,1
1242,52:48.2,40780224,1030.5107,2.2902167,1
1243,52:48.2,40812236,1046.9369,2.8563092,1
1244,52:48.2,40844268,1050.6279,2.7670627,1
1245,52:48.3,40876300,1045.6816,1.9251943,1
1246,52:48.3,40908312,1018.6605,1.5214857,1
1247,52:48.3,40940316,1019.8209,2.0308955,1
1248,52:48.4,40972336,1047.252,2.8706503,1
1249,52:48.4,41004364,1055.6018,2.863138,1
1250,52:48.4,41036396,1057.2863,2.4451823,1
1251,52:48.5,41068424,1059.3612,2.8649774,1
1252,52:48.5,41100460,1036.1123,2.5391331,1
1253,52:48.6,41132484,1022.3504,2.0140591,1
1254,52:48.6,41164492,1030.5319,2.5296707,1
1255,52:48.6,41196520,1037.1067,2.4869251,1
1256,52:48.6,41228548,1030.3528,3.2092102,1
1257,52:48.7,41260564,1037.1538,2.8778093,1
1258,52:48.7,41292596,1030.7488,2.5196991,1
1259,52:48.7,41324624,1036.8922,4.3064809,1
1260,52:48.8,41356660,1041.5096,2.9976726,1
1261,52:48.8,41388692,1061.244,4.5205436,1
1262,52:48.8,41420704,1041.3517,3.117399,1
1263,52:48.9,41452728,1036.0176,3.0222418,1
1264,52:48.9,41484740,1057.1339,2.4378753,1
1265,52:48.9,41516768,1061.2686,2.7424781,1
1266,52:49.0,41548792,1041.9167,2.239471,1
1267,52:49.0,41580828,1063.7097,2.7257128,1
1268,52:49.0,41612872,1041.3549,2.4388537,1
1269,52:49.1,41644900,1048.6198,2.3618739,1
1270,52:49.1,41676932,1034.2567,1.7049948,1
1271,52:49.1,41708960,1025.3784,2.2600272,1
1272,52:49.1,41740964,1031.1754,2.1119509,1
1273,52:49.2,41772980,1016.6755,1.7838105,1
1274,52:49.2,41804992,1031.8748,1.3274708,1
1275,52:49.2,41837004,1022.983,2.198153,1
1276,52:49.3,41869028,1037.4203,2.1674464,1
1277,52:49.3,41901048,1025.2795,1.6842309,1
1278,52:49.3,41933064,1032.8037,2.7207751,1
1279,52:49.4,41965080,1019.8905,2.0574059,1
1280,52:49.4,41997096,1037.1614,3.1175859,1
1281,52:49.4,42029124,1037.8362,1.6960781,1
1282,52:49.5,42061156,1035.8098,3.3806398,1
1283,52:49.5,42093192,1055.1937,1.9044931,1
1284,52:49.5,42125200,1041.0397,3.6576643,1
1285,52:49.6,42157224,1052.5945,2.6204944,1
1286,52:49.6,42189252,1058.9708,3.6375253,1
1287,52:49.6,42221276,1053.2124,2.6148908,1
1288,52:49.7,42253300,1057.562,2.7094018,1
1289,52:49.7,42285328,1048.2924,2.8683784,1
1290,52:49.7,42317364,1053.6483,2.7789121,1
1291,52:49.7,42349392,1047.4833,2.4064059,1
1292,52:49.8,42381412,1049.1951,1.2060478,1
1293,52:49.8,42413436,1035.4399,1.9626089,1
1294,52:49.9,42445456,1044.6642,2.2354255,1
1295,52:49.9,42477476,1049.5217,2.9571459,1
1296,52:49.9,42509500,1031.1238,1.883039,1
1297,52:49.9,42541516,1038.1389,1.5812185,1
1298,52:50.0,42573528,1030.8523,1.6474016,1
1299,52:50.0,42605528,1016.2192,2.1636026,1
1300,52:50.0,42637540,1024.1287,1.6531862,1
1301,52:50.1,42669544,1020.2728,2.4191439,1
1302,52:50.1,42701564,1025.7335,2.5011036,1
1303,52:50.1,42733580,1018.7244,2.7808175,1
1304,52:50.2,42765600,1013.4001,1.8040574,1
1305,52:50.2,42797608,1026.2141,3.2743082,1
1306,52:50.3,42829616,1032.7314,2.3467181,1
1307,52:50.3,42861636,1036.6028,3.7184749,1
1308,52:50.3,42893668,1038.9108,2.2375467,1
1309,52:50.3,42925704,1042.6007,2.0642412,1
1310,52:50.4,42957716,1053.5525,2.8370783,1
1311,52:50.4,42989748,1053.1014,1.6885628,1
1312,52:50.4,43021756,1045.6311,2.539156,1
1313,52:50.5,43053776,1053.2568,2.7494097,1
1314,52:50.5,43085808,1050.3197,2.4438131,1
1315,52:50.5,43117836,1057.9987,2.5972793,1
1316,52:50.6,43149876,1044.8503,2.8009024,1
1317,52:50.6,43181900,1046.6464,2.3698943,1
1318,52:50.6,43213936,1033.5419,1.1414044,1
1319,52:50.6,43245940,1026.4757,1.9681619,1
1320,52:50.7,43277956,1023.5747,1.6129268,1
1321,52:50.7,43309964,1027.5221,2.4185181,1
1322,52:50.8,43341980,1015.0303,1.1035491,1
1323,52:50.8,43373988,1016.1255,1.9409425,1
1324,52:50.8,43405992,1025.4174,1.8862048,1
1325,52:50.8,43437996,1026.7635,2.5635219,1
1326,52:50.9,43470016,1018.0457,1.2031727,1
1327,52:50.9,43502012,1036.1676,2.3878298,1
1328,52:50.9,43534040,1022.5699,2.3579643,1
1329,52:51.0,43566072,1027.7534,2.2096944,1
1330,52:51.0,43598100,1035.3337,2.564589,1
1331,52:51.0,43630128,1036.1603,3.5202608,1
1332,52:51.1,43662140,1042.7784,3.3564308,1
1333,52:51.1,43694168,1042.7784,2.6371894,1
1334,52:51.1,43726208,1054.8108,2.8296313,1
1335,52:51.2,43758232,1051.8446,2.1047313,1
1336,52:51.2,43790252,1051.3567,2.1636295,1
1337,52:51.2,43822260,1049.2723,1.7191888,1
1338,52:51.3,43854284,1059.0623,1.8721266,1
1339,52:51.3,43886288,1049.2124,1.7006706,1
1340,52:51.3,43918288,1049.9604,1.8160523,1
1341,52:51.4,43950292,1050.2456,1.8450677,1
1342,52:51.4,43982312,1032.4843,2.0699294,1
1343,52:51.4,44014340,1037.4301,2.0129316,1
1344,52:51.4,44046352,1028.5696,2.7275059,1
1345,52:51.5,44078376,1029.6776,1.7439468,1
1346,52:51.5,44110408,1020.0216,1.8179104,1
1347,52:51.6,44142404,1023.217,1.8863436,1
1348,52:51.6,44174412,1019.5882,1.7782382,1
1349,52:51.6,44206436,1023.2549,2.1564884,1
1350,52:51.6,44238472,1025.6146,2.4391284,1
1351,52:51.7,44270500,1033.8561,3.2138956,1
1352,52:51.7,44302520,1052.1356,3.3093021,1
1353,52:51.7,44334524,1057.7766,2.7336133,1
1354,52:51.8,44366552,1058.4852,2.9884739,1
1355,52:51.8,44398584,1056.486,2.1121712,1
1356,52:51.9,44430612,1059.2021,2.3217816,1
1357,52:51.9,44462636,1041.6245,2.076457,1
1358,52:51.9,44494652,1018.1957,1.2915553,1
1359,52:51.9,44526660,1024.6127,2.4432771,1
1360,52:52.0,44558684,1008.8936,1.5082486,1
1361,52:52.0,44590700,1026.9977,2.7578969,1
1362,52:52.0,44622740,1024.0247,2.6732619,1
1363,52:52.1,44654760,1042.458,3.373271,1
1364,52:52.1,44686796,1046.5684,2.827213,1
1365,52:52.1,44718816,1053.3036,2.4808207,1
1366,52:52.2,44750836,1048.106,2.4864452,1
1367,52:52.2,44782868,1050.8973,1.7131517,1
1368,52:52.2,44814888,1030.4387,1.7885195,1
1369,52:52.2,44846896,1023.9846,1.7774525,1
1370,52:52.3,44878912,1023.5421,2.1568663,1
1371,52:52.3,44910924,1029.8108,1.6448557,1
1372,52:52.4,44942944,1013.6896,2.4345539,1
1373,52:52.4,44974968,1012.2355,2.88729,1
1374,52:52.4,45006984,1032.3845,2.7503941,1
1375,52:52.5,45039016,1035.1772,3.0818787,1
1376,52:52.5,45071048,1041.7454,2.7976584,1
1377,52:52.5,45103080,1053.5189,2.9794617,1
1378,52:52.5,45135116,1057.9893,2.2952943,1
1379,52:52.6,45167152,1063.2177,2.1372657,1
1380,52:52.6,45199172,1050.2825,1.5272896,1
1381,52:52.6,45231180,1034.2413,1.7753553,1
1382,52:52.7,45263192,1031.8018,1.8409621,1
1383,52:52.7,45295188,1022.8331,2.2881315,1
1384,52:52.7,45327204,1012.8883,2.3784263,1
1385,52:52.8,45359224,1025.2813,3.4176793,1
1386,52:52.8,45391264,1031.6699,3.4387333,1
1387,52:52.8,45423292,1042.6503,2.8087571,1
1388,52:52.9,45455312,1048.9567,3.4118752,1
1389,52:52.9,45487344,1063.7512,2.6010976,1
1390,52:52.9,45519372,1069.98,2.3460605,1
1391,52:53.0,45551408,1059.9564,2.4219813,1
1392,52:53.0,45583436,1043.4271,1.7786146,1
1393,52:53.0,45615456,1041.1925,1.8591474,1
1394,52:53.0,45647468,1030.0475,1.5351017,1
1395,52:53.1,45679468,1017.8516,1.9534826,1
1396,52:53.1,45711480,1023.2214,2.2276134,1
1397,52:53.1,45743500,1020.9851,3.3365238,1
1398,52:53.2,45775520,1036.9385,2.7017968,1
1399,52:53.2,45807556,1044.6434,2.8390882,1
1400,52:53.3,45839588,1046.3945,3.1000605,1
1401,52:53.3,45871608,1061.9115,2.5533521,1
1402,52:53.3,45903632,1053.7461,1.8485978,1
1403,52:53.3,45935656,1036.6971,1.9455105,1
1404,52:53.4,45967660,1042.9843,1.4618405,1
1405,52:53.4,45999676,1032.1953,1.8862973,1
1406,52:53.4,46031684,1029.3096,1.7009957,1
1407,52:53.5,46063696,1028.3262,2.0682976,1
1408,52:53.5,46095728,1016.1776,2.0016658,1
1409,52:53.5,46127752,1025.0405,2.8388937,1
1410,52:53.6,46159780,1028.1565,3.2548378,1
1411,52:53.6,46191808,1045.4957,3.3705175,1
1412,52:53.6,46223844,1057.9978,3.3221521,1
1413,52:53.7,46255872,1063.1218,2.8980656,1
1414,52:53.7,46287900,1052.082,2.3342581,1
1415,52:53.7,46319912,1049.2263,1.4996176,1
1416,52:53.8,46351940,1029.7798,2.229507,1
1417,52:53.8,46383968,1030.2604,1.492205,1
1418,52:53.8,46415964,1019.3325,1.7519389,1
1419,52:53.9,46447980,1019.6345,1.5449288,1
1420,52:53.9,46479996,1025.4076,2.9965365,1
1421,52:53.9,46512024,1040.124,3.1263857,1
1422,52:53.9,46544036,1051.85,2.9839907,1
1423,52:54.0,46576076,1046.0287,3.8962982,1
1424,52:54.0,46608112,1052.0416,2.5218813,1
1425,52:54.0,46640136,1057.7173,2.3675599,1
1426,52:54.1,46672172,1052.2222,1.2858189,1
1427,52:54.1,46704184,1040.4951,1.5198588,1
1428,52:54.2,46736196,1035.6697,0.9652013,1
1429,52:54.2,46768204,1024.3383,1.5244095,1
1430,52:54.2,46800212,1015.0977,1.9769557,1
1431,52:54.2,46832232,1016.9462,2.3978884,1
1432,52:54.3,46864268,1028.592,3.2156065,1
1433,52:54.3,46896288,1038.2518,3.0196793,1
1434,52:54.3,46928324,1042.3787,3.4306326,1
1435,52:54.4,46960344,1059.521,3.1659689,1
1436,52:54.4,46992380,1055.7418,2.6794059,1
1437,52:54.4,47024416,1049.1791,2.6839967,1
1438,52:54.5,47056464,1054.6093,2.9490349,1
1439,52:54.5,47088492,1052.436,1.9945577,1
1440,52:54.5,47120504,1032.3129,2.3843536,1
1441,52:54.5,47152528,1033.035,1.8446418,1
1442,52:54.6,47184532,1020.5149,2.3192356,1
1443,52:54.6,47216552,1017.7484,2.6321411,1
1444,52:54.7,47248568,1025.3835,2.7597852,1
1445,52:54.7,47280600,1023.7842,3.3826191,1
1446,52:54.7,47312624,1036.4393,3.4873261,1
1447,52:54.8,47344648,1065.1774,3.0976939,1
1448,52:54.8,47376684,1055.8601,2.7957854,1
1449,52:54.8,47408716,1062.5634,2.3237863,1
1450,52:54.8,47440736,1054.0895,2.1923594,1
1451,52:54.9,47472756,1038.9856,1.812748,1
1452,52:54.9,47504784,1029.942,1.6030626,1
1453,52:54.9,47536788,1020.306,1.9237727,1
1454,52:55.0,47568800,1019.1501,1.9920318,1
1455,52:55.0,47600808,1025.0297,2.5101521,1
1456,52:55.1,47632832,1027.2883,2.8185217,1
1457,52:55.1,47664856,1042.5015,2.5800443,1
1458,52:55.1,47696868,1042.5984,3.558816,1
1459,52:55.1,47728896,1058.7926,2.7938275,1
1460,52:55.2,47760932,1063.458,2.0625064,1
1461,52:55.2,47792948,1057.7195,1.9968182,1
1462,52:55.2,47824964,1040.8843,1.6484613,1
1463,52:55.3,47856968,1047.5483,1.5247723,1
1464,52:55.3,47888976,1024.8278,1.5563591,1
1465,52:55.3,47920988,1020.7409,1.2665255,1
1466,52:55.4,47952996,1026.6991,2.7476099,1
1467,52:55.4,47985040,1013.1503,2.5454867,1
1468,52:55.4,48017064,1038.8868,3.9920766,1
1469,52:55.5,48049100,1045.8661,4.2578449,1
1470,52:55.5,48081132,1058.9984,3.28158,1
1471,52:55.5,48113176,1063.1356,2.9425044,1
1472,52:55.6,48145196,1057.446,2.1772265,1
1473,52:55.6,48177220,1055.4374,2.7000513,1
1474,52:55.6,48209240,1049.0406,1.5493495,1
1475,52:55.6,48241256,1031.9349,2.2521708,1
1476,52:55.7,48273276,1027.3043,1.4093951,1
1477,52:55.7,48305280,1021.4451,2.3111651,1
1478,52:55.8,48337300,1012.6219,2.1401777,1
1479,52:55.8,48369316,1025.3362,3.0451894,1
1480,52:55.8,48401336,1034.2692,3.754081,1
1481,52:55.9,48433356,1040.7291,2.8147194,1
1482,52:55.9,48465388,1057.8258,3.4018717,1
1483,52:55.9,48497412,1062.7089,2.8874614,1
1484,52:55.9,48529448,1057.0051,2.5076694,1
1485,52:56.0,48561464,1050.4973,1.7457982,1
1486,52:56.0,48593488,1042.774,1.2200831,1
1487,52:56.0,48625480,1037.598,1.2220614,1
1488,52:56.1,48657480,1024.11,1.6007372,1
1489,52:56.1,48689484,1021.2046,1.2932442,1
1490,52:56.1,48721488,1030.0096,2.422498,1
1491,52:56.2,48753516,1031.2208,2.948107,1
1492,52:56.2,48785532,1036.2554,3.0855784,1
1493,52:56.2,48817568,1052.2395,3.8016822,1
1494,52:56.3,48849588,1050.4852,2.8968601,1
1495,52:56.3,48881616,1059.5392,2.4617538,1
1496,52:56.3,48913648,1055.5087,2.1972921,1
1497,52:56.4,48945676,1061.1619,2.0148826,1
1498,52:56.4,48977696,1049.0403,1.8307526,1
1499,52:56.4,49009700,1038.0198,2.0922632,1
1500,52:56.4,49041720,1025.0354,1.6625429,1
1501,52:56.5,49073736,1014.5488,2.2061751,1
1502,52:56.5,49105752,1013.07,2.7601752,1
1503,52:56.6,49137764,1024.4635,3.1692216,1
1504,52:56.6,49169792,1032.3501,3.2183931,1
1505,52:56.6,49201808,1038.1726,2.8538628,1
1506,52:56.7,49233836,1048.2008,2.4244795,1
1507,52:56.7,49265860,1045.6438,2.7642002,1
1508,52:56.7,49297880,1051.6198,2.2415495,1
1509,52:56.7,49329908,1049.1862,1.6278168,1
1510,52:56.8,49361928,1037.3584,2.3039887,1
1511,52:56.8,49393952,1038.118,1.253173,1
1512,52:56.8,49425960,1027.7238,1.9497992,1
1513,52:56.9,49457976,1016.5169,1.5847485,1
1514,52:56.9,49489992,1028.7419,2.8120711,1
1515,52:56.9,49522032,1025.5221,2.7627468,1
1516,52:56.9,49554056,1042.0317,2.9343328,1
1517,52:57.0,49586072,1056.9626,3.2115762,1
1518,52:57.0,49618096,1063.5435,3.0030949,1
1519,52:57.1,49650116,1064.4298,2.2992723,1
1520,52:57.1,49682144,1061.0233,1.7068202,1
1521,52:57.1,49714140,1046.5222,1.7206273,1
1522,52:57.2,49746144,1040.6875,1.6697048,1
1523,52:57.2,49778156,1027.2068,2.1710823,1
1524,52:57.2,49810172,1024.7378,1.5957841,1
1525,52:57.2,49842188,1029.2512,2.334121,1
1526,52:57.3,49874208,1015.5702,2.3577299,1
1527,52:57.3,49906244,1031.8157,2.8500359,1
1528,52:57.3,49938264,1045.9637,3.4395201,1
1529,52:57.4,49970288,1065.505,2.8854549,1
1530,52:57.4,50002320,1065.1012,2.484771,1
1531,52:57.5,50034340,1057.2343,2.2398479,1
1532,52:57.5,50066368,1056.45,2.3922989,1
1533,52:57.5,50098400,1041.2781,1.9296488,1
1534,52:57.5,50130412,1035.7142,1.7855065,1
1535,52:57.6,50162416,1031.62,1.5107743,1
1536,52:57.6,50194420,1019.7801,1.7896094,1
1537,52:57.6,50226440,1018.882,2.6502347,1
1538,52:57.7,50258456,1020.2059,2.4373379,1
1539,52:57.7,50290476,1035.291,3.1082551,1
1540,52:57.7,50322492,1049.0912,2.8803465,1
1541,52:57.8,50354532,1053.2183,2.8960159,1
1542,52:57.8,50386560,1058.4774,2.6654227,1
1543,52:57.8,50418588,1065.6685,2.142787,1
1544,52:57.9,50450624,1055.1396,2.2171497,1
1545,52:57.9,50482644,1035.8984,2.423759,1
1546,52:57.9,50514680,1036.7053,1.9401777,1
1547,52:58.0,50546696,1029.7203,1.7301576,1
1548,52:58.0,50578696,1022.1147,1.849668,1
1549,52:58.0,50610704,1019.7758,2.2282665,1
1550,52:58.0,50642736,1025.8026,3.1026881,1
1551,52:58.1,50674752,1049.493,2.748764,1
1552,52:58.1,50706796,1045.0983,3.3568468,1
1553,52:58.1,50738832,1064.8138,3.4797816,1
1554,52:58.2,50770860,1065.759,2.4921508,1
1555,52:58.2,50802888,1066.2981,2.8161252,1
1556,52:58.3,50834908,1050.2623,2.3107495,1
1557,52:58.3,50866916,1043.3257,2.1215889,1
1558,52:58.3,50898936,1031.7053,2.0735257,1
1559,52:58.3,50930956,1021.0143,1.574486,1
1560,52:58.4,50962956,1015.7231,2.7216094,1
1561,52:58.4,50994972,1017.2402,2.7731144,1
1562,52:58.4,51026992,1037.7867,2.9602838,1
1563,52:58.5,51059044,1051.7424,3.4764431,1
1564,52:58.5,51091072,1049.2158,3.0755072,1
1565,52:58.5,51123096,1054.6919,2.5339816,1
1566,52:58.6,51155132,1067.8927,1.9445679,1
1567,52:58.6,51187160,1048.7372,1.7335186,1
1568,52:58.7,51219176,1057.3956,1.6261352,1
1569,52:58.7,51251188,1043.6968,1.5884172,1
1570,52:58.7,51283208,1033.9458,1.0579854,1
1571,52:58.7,51315220,1021.6301,2.026161,1
1572,52:58.8,51347232,1016.9086,2.1849525,1
1573,52:58.8,51379260,1022.7062,3.0317605,1
1574,52:58.8,51411276,1026.277,3.3483481,1
1575,52:58.9,51443304,1038.6886,3.2244551,1
1576,52:58.9,51475332,1061.6584,3.1163626,1
1577,52:58.9,51507356,1049.7112,2.3705819,1
1578,52:58.9,51539384,1064.9216,3.0739264,1
1579,52:59.0,51571408,1056.3456,1.9101847,1
1580,52:59.0,51603416,1042.5712,2.263617,1
1581,52:59.0,51635428,1035.4865,1.5618658,1
1582,52:59.1,51667444,1031.4349,2.0033371,1
1583,52:59.1,51699460,1017.0935,2.5135469,1
1584,52:59.2,51731484,1021.197,2.7702582,1
1585,52:59.2,51763504,1013.186,3.1616547,1
1586,52:59.2,51795528,1029.4684,3.4563937,1
1587,52:59.2,51827560,1039.4791,3.7782528,1
1588,52:59.3,51859596,1047.8425,2.3704469,1
1589,52:59.3,51891628,1062.1984,3.0319622,1
1590,52:59.3,51923652,1062.6141,2.7139421,1
1591,52:59.4,51955672,1046.0972,1.8077158,1
1592,52:59.4,51987684,1052.3083,1.9574268,1
1593,52:59.4,52019700,1038.9872,1.8450677,1
1594,52:59.4,52051716,1027.1709,1.4546757,1
1595,52:59.5,52083728,1026.6647,2.248899,1
1596,52:59.5,52115764,1020.766,2.132699,1
1597,52:59.6,52147796,1030.3555,3.0963032,1
1598,52:59.6,52179808,1040.4604,3.6301649,1
1599,52:59.6,52211828,1053.8026,3.3940601,1
1600,52:59.7,52243860,1052.2903,2.9245472,1
1601,52:59.7,52275884,1053.118,2.4043369,1
1602,52:59.7,52307904,1057.5134,2.2581074,1
1603,52:59.7,52339920,1047.5918,1.955359,1
1604,52:59.8,52371952,1038.7067,2.1473866,1
1605,52:59.8,52403980,1028.6277,1.3087914,1
1606,52:59.8,52435988,1025.8363,2.087877,1
1607,52:59.9,52468012,1015.3783,1.6658481,1
1608,52:59.9,52500036,1024.8478,2.6083827,1
1609,53:00.0,52532068,1026.8186,2.9402878,1
1610,53:00.0,52564080,1048.296,3.4874263,1
1611,53:00.0,52596120,1051.4666,3.4822567,1
1612,53:00.0,52628140,1055.9933,2.9427021,1
1613,53:00.1,52660168,1064.5436,2.9339066,1
1614,53:00.1,52692196,1056.5736,2.2923887,1
1615,53:00.1,52724224,1037.0515,1.8349447,1
1616,53:00.2,52756232,1035.0876,2.2538373,1
1617,53:00.2,52788256,1017.053,2.5883894,1
1618,53:00.2,52820284,1019.2836,1.7016459,1
1619,53:00.3,52852300,1022.5547,2.2055945,1
1620,53:00.3,52884324,1016.1718,2.2579272,1
1621,53:00.3,52916344,1027.682,2.4610445,1
1622,53:00.4,52948368,1038.6492,3.4432244,1
1623,53:00.4,52980396,1049.4825,2.746635,1
1624,53:00.4,53012424,1047.5382,3.4842367,1
1625,53:00.5,53044452,1071.8546,2.1584175,1
1626,53:00.5,53076476,1066.8282,2.0056748,1
1627,53:00.5,53108500,1062.6892,1.4068943,1
1628,53:00.5,53140520,1031.0525,1.8392222,1
1629,53:00.6,53172516,1036.1523,1.8492432,1
1630,53:00.6,53204528,1027.6879,2.2778311,1
1631,53:00.6,53236552,1020.9351,2.5292335,1
1632,53:00.7,53268568,1034.8077,3.3167865,1
1633,53:00.7,53300600,1044.9441,3.0149529,1
1634,53:00.8,53332612,1043.1707,2.4344704,1
1635,53:00.8,53364632,1038.1471,2.249378,1
1636,53:00.8,53396656,1034.7526,1.9523649,1
1637,53:00.9,53428668,1033.5487,2.1997147,1
1638,53:00.9,53460696,1034.0073,2.5185902,1
1639,53:00.9,53492712,1037.583,2.5606821,1
1640,53:00.9,53524736,1035.9534,2.2855353,1
1641,53:01.0,53556760,1036.8647,2.3033316,1
1642,53:01.0,53588780,1042.3043,2.4054379,1
1643,53:01.0,53620796,1038.5115,2.3387673,1
1644,53:01.1,53652828,1038.1754,2.2087064,1
1645,53:01.1,53684852,1041.866,2.5726564,1
1646,53:01.1,53716884,1036.2289,2.4352233,1
1647,53:01.1,53748904,1039.7498,2.1928637,1
1648,53:01.2,53780940,1035.7793,2.5668576,1
1649,53:01.2,53812968,1038.3309,2.2421205,1
1650,53:01.3,53844984,1033.5609,2.2199702,1
1651,53:01.3,53877012,1039.806,2.2115507,1
1652,53:01.3,53909048,1042.7126,2.2871139,1
1653,53:01.4,53941068,1038.446,2.2762463,1
1654,53:01.4,53973084,1040.0269,2.1867766,1
1655,53:01.4,54005120,1041.0568,2.3924813,1
1656,53:01.4,54037140,1041.7427,2.4613519,1
1657,53:01.5,54069164,1036.4464,2.3275781,1
1658,53:01.5,54101184,1039.0286,2.3782549,1
1659,53:01.6,54133208,1034.3427,2.3772147,1
1660,53:01.6,54165232,1036.1974,2.4479897,1
1661,53:01.6,54197264,1037.8384,2.4743009,1
1662,53:01.7,54229288,1034.6908,2.2867575,1
1663,53:01.7,54261328,1035.3177,2.4438131,1
1664,53:01.7,54293348,1035.826,2.3186457,1
1665,53:01.7,54325372,1035.2748,2.1276848,1
1666,53:01.8,54357408,1038.37,2.3513639,1
1667,53:01.8,54389436,1034.8988,2.3051505,1
1668,53:01.8,54421456,1035.8383,2.4981112,1
1669,53:01.9,54453476,1036.2778,2.0039327,1
1670,53:01.9,54485496,1038.8981,2.1949596,0
1671,53:01.9,54517536,1035.568,2.0998168,0
1672,53:02.0,54549576,1037.479,2.5356004,0
1673,53:02.0,54581600,1039.0425,2.2842488,0
1674,53:02.0,54613624,1038.7465,2.3252511,0
1675,53:02.0,54645644,1037.2037,2.1927707,0
1676,53:02.1,54677664,1037.5516,2.2881317,0
1677,53:02.1,54709692,1038.0527,2.5618072,0
1678,53:02.2,54741716,1037.8707,2.1062105,0
1679,53:02.2,54773732,1036.5209,2.2241483,0
1680,53:02.2,54805748,1042.3949,2.3926272,0
1681,53:02.3,54837776,1037.3324,2.4359045,0
1682,53:02.3,54869796,1034.7073,2.4058373,0
1683,53:02.3,54901828,1037.1271,2.2130637,0
1684,53:02.3,54933852,1034.1335,2.4103694,0
1685,53:02.4,54965876,1037.0801,2.0244365,0
1686,53:02.4,54997888,1037.5828,2.208153,0
1687,53:02.4,55029908,1036.5085,2.439343,0
1688,53:02.5,55061936,1037.3667,2.2047367,0
1689,53:02.5,55093964,1038.041,2.2772176,0
1690,53:02.6,55125984,1040.443,2.1201756,0
1691,53:02.6,55158004,1040.3542,2.4322937,0
1692,53:02.6,55190020,1042.1506,2.2307727,0
